,Class,red_ls8,nir_ls8,NDVI_ls8,red_s2,nir_s2,NDVI_s2
777,1.0,0.05135001242160797,0.3375149965286255,0.7358980774879456,445.0,3427.0,0.7701446413993835
778,0.0,0.0491500049829483,0.24665500223636627,0.6676864624023438,355.0,2926.0,0.7836025953292847
779,0.0,0.30140751600265503,0.37235748767852783,0.10530373454093933,3117.0,3799.0,0.09861195087432861
780,0.0,0.04807749390602112,0.31730252504348755,0.7368356585502625,409.0,3203.0,0.7735326886177063
781,0.0,0.10582749545574188,0.28540247678756714,0.4590010643005371,1294.0,3078.0,0.4080512225627899
782,0.0,0.09735749661922455,0.31909000873565674,0.5324380397796631,896.0,3012.0,0.5414534211158752
783,0.0,0.06498999893665314,0.3199149966239929,0.6623063683509827,549.0,3243.0,0.7104430794715881
784,0.0,0.04901249706745148,0.39012253284454346,0.7767771482467651,457.0,4109.0,0.7998247146606445
785,0.0,0.240742489695549,0.46046751737594604,0.31335124373435974,1499.0,3700.0,0.42335063219070435
786,0.0,0.07714499533176422,0.33921998739242554,0.6294357776641846,1058.0,3913.0,0.5743311047554016
787,1.0,0.0676025003194809,0.3351225256919861,0.6642745733261108,850.0,3545.0,0.6131967902183533
788,1.0,0.08547748625278473,0.2766849994659424,0.5279605984687805,862.0,2792.0,0.5281882882118225
789,0.0,0.38305503129959106,0.4620625376701355,0.09348700195550919,3498.0,4154.0,0.08572922646999359
790,1.0,0.039332494139671326,0.28900498151779175,0.760414183139801,363.0,3023.0,0.785587728023529
791,0.0,0.0725250095129013,0.30215001106262207,0.6128644347190857,730.0,3401.0,0.6465746164321899
792,0.0,0.02753499150276184,0.34241002798080444,0.8511400818824768,339.0,3752.0,0.8342703580856323
793,0.0,0.05110250413417816,0.38245004415512085,0.7642614841461182,458.0,3480.0,0.7673946022987366
794,1.0,0.10802750289440155,0.21511249244213104,0.33138883113861084,1080.0,2088.0,0.3181818127632141
795,0.0,0.11693750321865082,0.2472599893808365,0.35783466696739197,1126.0,2488.0,0.37686771154403687
796,1.0,0.10472749173641205,0.36944252252578735,0.5582702159881592,826.0,3931.0,0.6527222990989685
797,0.0,0.0652649849653244,0.24536250531673431,0.5797861814498901,612.0,2448.0,0.6000000238418579
798,0.0,0.05451248586177826,0.18554998934268951,0.5458475351333618,832.0,2822.0,0.5446086525917053
799,1.0,0.08866749703884125,0.30525749921798706,0.5498254895210266,807.0,3211.0,0.5983075499534607
800,0.0,0.2927449941635132,0.3985375165939331,0.15303803980350494,3231.0,4196.0,0.12993134558200836
801,0.0,0.059242501854896545,0.35913002490997314,0.7167955040931702,567.0,3607.0,0.7283182144165039
802,1.0,0.1196875125169754,0.48846250772476196,0.6063882112503052,975.0,5481.0,0.6979554295539856
803,0.0,0.0458499938249588,0.2965949773788452,0.7322198748588562,571.0,2925.0,0.6733409762382507
804,0.0,0.05330251157283783,0.4080800414085388,0.7689443230628967,352.0,4234.0,0.8464893102645874
805,0.0,0.06842748820781708,0.35445499420166016,0.6763758063316345,775.0,4053.0,0.6789560317993164
806,1.0,0.18175499141216278,0.4482575058937073,0.42301145195961,559.0,3675.0,0.7359470725059509
807,1.0,0.05946250259876251,0.24932248890399933,0.6148614287376404,623.0,2824.0,0.6385262608528137
808,0.0,0.05058000981807709,0.24269498884677887,0.6550676822662354,517.0,2429.0,0.6490156054496765
809,0.0,0.3781050443649292,0.4644550085067749,0.10248523205518723,3968.0,4707.0,0.08518730103969574
810,0.0,0.04466749727725983,0.06782250106334686,0.2058405578136444,443.0,639.0,0.1811460256576538
811,0.0,0.06223998963832855,0.3010225296020508,0.6573277115821838,621.0,3303.0,0.68348628282547
812,0.0,0.10612998902797699,0.2880975008010864,0.46157994866371155,1078.0,2764.0,0.43883392214775085
813,0.0,0.08239750564098358,0.2633749842643738,0.5234004259109497,893.0,2724.0,0.5062205791473389
814,0.0,0.08421249687671661,0.25108247995376587,0.4976811408996582,1128.0,2614.0,0.3971138596534729
815,0.0,0.3685625195503235,0.47408002614974976,0.12522214651107788,4028.0,4975.0,0.10518716275691986
816,1.0,0.08844749629497528,0.312297523021698,0.5585846304893494,842.0,3690.0,0.6284201145172119
817,0.0,0.21871499717235565,0.3864375352859497,0.2771574556827545,2663.0,4197.0,0.22361516952514648
818,0.0,0.12175001204013824,0.16167999804019928,0.14088128507137299,1135.0,1499.0,0.13819287717342377
819,0.0,0.0267924964427948,0.2939550280570984,0.8329371809959412,823.0,3361.0,0.6065965294837952
820,0.0,0.08052749931812286,0.32005250453948975,0.597945511341095,595.0,2575.0,0.6246055960655212
821,0.0,0.03922249376773834,0.38291752338409424,0.8141731023788452,327.0,3613.0,0.834010124206543
822,0.0,0.5220675468444824,0.6311874985694885,0.09461910277605057,5501.0,6487.0,0.08224888145923615
823,1.0,0.045684993267059326,0.40106749534606934,0.7954795956611633,551.0,4211.0,0.768584668636322
824,0.0,0.0475274920463562,0.26307249069213867,0.693963348865509,469.0,2565.0,0.6908371448516846
825,0.0,0.030835002660751343,0.3269824981689453,0.8276495337486267,263.0,3497.0,0.860106348991394
826,1.0,0.07092998921871185,0.32156503200531006,0.638568639755249,835.0,3566.0,0.6205407977104187
827,0.0,0.10324250161647797,0.30602753162384033,0.4954797625541687,1322.0,3717.0,0.4752926826477051
828,0.0,0.06471501290798187,0.2728074789047241,0.6165291666984558,672.0,2333.0,0.5527454018592834
829,0.0,0.07568751275539398,0.22564499080181122,0.49764788150787354,769.0,2161.0,0.4750853180885315
830,1.0,0.12287749350070953,0.4755375385284424,0.5893235206604004,390.0,4069.0,0.8250728845596313
831,1.0,0.13211749494075775,0.42397499084472656,0.5248361825942993,1403.0,4706.0,0.5406776666641235
832,1.0,0.060947492718696594,0.11393998563289642,0.3030090630054474,1246.0,2344.0,0.3058495819568634
833,0.0,0.08578000962734222,0.2952749729156494,0.5497761964797974,845.0,2627.0,0.513248860836029
834,0.0,0.02885499596595764,0.3872075080871582,0.8612949252128601,175.0,4024.0,0.9166467785835266
835,0.0,0.0743124932050705,0.3165050148963928,0.6197074055671692,714.0,3136.0,0.6290909051895142
836,0.0,0.050304993987083435,0.21943001449108124,0.6270043253898621,431.0,2048.0,0.6522791385650635
837,0.0,0.03842499852180481,0.31141752004623413,0.7803297638893127,520.0,3365.0,0.7323037981987
838,0.0,0.3788750171661377,0.4734475016593933,0.11095856875181198,4020.0,4996.0,0.10825197398662567
839,1.0,0.1983649879693985,0.48862749338150024,0.4225119352340698,2304.0,5355.0,0.3983548581600189
840,1.0,0.13217251002788544,0.27055251598358154,0.34360915422439575,1556.0,2961.0,0.31104716658592224
841,0.0,0.26312750577926636,0.30729252099990845,0.07742542773485184,2865.0,3215.0,0.057565778493881226
842,0.0,0.0451899915933609,0.3882800340652466,0.7914966344833374,383.0,3603.0,0.807827353477478
843,1.0,0.23395000398159027,0.3110325336456299,0.14144036173820496,2362.0,3058.0,0.12841325998306274
844,0.0,0.43362754583358765,0.5322700142860413,0.10212519019842148,4624.0,5469.0,0.08372137695550919
845,0.0,0.4175950288772583,0.49869251251220703,0.08850658684968948,4448.0,5258.0,0.08345353603363037
846,0.0,0.03308999538421631,0.41300249099731445,0.8516451120376587,301.0,5115.0,0.8888478875160217
847,1.0,0.053495004773139954,0.403267502784729,0.7657645344734192,400.0,1995.0,0.6659708023071289
848,1.0,0.05222998559474945,0.44333499670028687,0.789210319519043,621.0,4289.0,0.7470468878746033
849,0.0,0.0899599939584732,0.3822300434112549,0.6189670562744141,421.0,2693.0,0.7296082377433777
850,1.0,0.044530004262924194,0.3963925242424011,0.7980144023895264,312.0,4282.0,0.8641706705093384
851,1.0,0.2010049968957901,0.40288251638412476,0.3342965841293335,2288.0,4253.0,0.30041277408599854
852,0.0,0.04711499810218811,0.32863253355026245,0.7492198944091797,883.0,3873.0,0.628679633140564
853,1.0,0.08602748811244965,0.2764649987220764,0.5253556966781616,1093.0,3030.0,0.4698035418987274
854,0.0,0.047940000891685486,0.2567474842071533,0.6853168606758118,572.0,2769.0,0.6575875282287598
855,0.0,0.4444350004196167,0.5416200160980225,0.0985594242811203,4712.0,5565.0,0.08300090581178665
856,0.0,0.048545002937316895,0.4228475093841553,0.7940357327461243,789.0,5060.0,0.7302103042602539
857,0.0,0.02813999354839325,0.25946998596191406,0.8043183088302612,222.0,2361.0,0.8281068205833435
858,1.0,0.06787748634815216,0.3644375205039978,0.6859813928604126,1297.0,4185.0,0.5268149971961975
859,0.0,0.38825249671936035,0.48846250772476196,0.11430169641971588,3863.0,4763.0,0.1043357402086258
860,0.0,0.08225999772548676,0.2472599893808365,0.5007283091545105,998.0,2754.0,0.4680171012878418
861,0.0,0.3890500068664551,0.4973450303077698,0.12217467278242111,4072.0,5202.0,0.1218460276722908
862,0.0,0.2266625016927719,0.5115349888801575,0.3859027922153473,2328.0,5329.0,0.39192891120910645
863,0.0,0.10816501080989838,0.27019500732421875,0.42824289202690125,1200.0,2920.0,0.41747570037841797
864,0.0,0.051460012793540955,0.24591250717639923,0.6539020538330078,552.0,2706.0,0.6611418128013611
865,1.0,0.1672074943780899,0.3119950294494629,0.3021426796913147,1975.0,3284.0,0.24890659749507904
866,0.0,0.03308999538421631,0.424827516078949,0.8554762005805969,336.0,5656.0,0.8878505229949951
867,0.0,0.08440499007701874,0.333032488822937,0.5956041216850281,1206.0,3506.0,0.48811545968055725
868,1.0,0.05940748751163483,0.2943674921989441,0.6641510128974915,731.0,3175.0,0.6257040500640869
869,0.0,0.2671700119972229,0.39114004373550415,0.18831557035446167,2958.0,3997.0,0.14938890933990479
870,0.0,0.6950700283050537,0.7426175475120544,0.03307221829891205,781.0,2004.0,0.4391382336616516
871,1.0,0.04766499996185303,0.45895498991012573,0.8118313550949097,476.0,4683.0,0.8154681324958801
872,0.0,0.03369499742984772,0.3986474871635437,0.8441282510757446,267.0,3806.0,0.8688927292823792
873,0.0,0.36471253633499146,0.4900299906730652,0.14661426842212677,3810.0,5056.0,0.1405368447303772
874,1.0,0.18150751292705536,0.43819254636764526,0.41420847177505493,2065.0,4601.0,0.38043805956840515
875,0.0,0.11086000502109528,0.35019248723983765,0.5191003084182739,1581.0,3852.0,0.41800111532211304
876,1.0,0.050222501158714294,0.3462600111961365,0.7466596364974976,492.0,3186.0,0.7324633002281189
877,0.0,0.17438499629497528,0.2119774967432022,0.0972985252737999,1682.0,2039.0,0.0959419310092926
878,0.0,0.047554999589920044,0.23257501423358917,0.6604790687561035,406.0,2507.0,0.7212495803833008
879,0.0,0.13891001045703888,0.29728251695632935,0.36307936906814575,1356.0,2411.0,0.2800637185573578
880,0.0,0.4975925087928772,0.6089400053024292,0.10062739998102188,5332.0,6315.0,0.08439939469099045
881,0.0,0.15232999622821808,0.30831003189086914,0.33861589431762695,1454.0,3219.0,0.37770169973373413
882,1.0,0.19324998557567596,0.31095004081726074,0.23343920707702637,2197.0,3295.0,0.1999271661043167
883,0.0,0.0990075021982193,0.2887849807739258,0.489378958940506,944.0,3219.0,0.5464808940887451
884,0.0,0.06314750015735626,0.0930124968290329,0.1912461370229721,1193.0,1575.0,0.13800577819347382
885,0.0,0.12824000418186188,0.15538249909877777,0.09569936990737915,1364.0,1751.0,0.1242375522851944
886,0.0,0.03922249376773834,0.35211753845214844,0.7995478510856628,386.0,3961.0,0.8224062919616699
887,1.0,0.10423250496387482,0.35745251178741455,0.5484692454338074,783.0,3949.0,0.6690617203712463
888,0.0,0.05418248474597931,0.23867999017238617,0.6299800276756287,605.0,2338.0,0.5888549089431763
889,1.0,0.0662275105714798,0.39306503534317017,0.7116108536720276,615.0,4443.0,0.7568208575248718
890,1.0,0.09521250426769257,0.3120500445365906,0.5324268937110901,748.0,3152.0,0.6164102554321289
891,0.0,0.1103924959897995,0.291920006275177,0.4512102007865906,990.0,2121.0,0.3635486960411072
892,0.0,0.04978249967098236,0.304735004901886,0.7191534042358398,555.0,3201.0,0.7044728398323059
893,0.0,0.030972495675086975,0.38580501079559326,0.8513716459274292,387.0,3976.0,0.8225991725921631
894,1.0,0.20840249955654144,0.3254150152206421,0.21919946372509003,2214.0,3326.0,0.20072202384471893
895,0.0,0.040927499532699585,0.2565000057220459,0.724790096282959,273.0,3091.0,0.8376932144165039
896,1.0,0.06906001269817352,0.3230225443840027,0.6477271318435669,604.0,3117.0,0.6753560304641724
897,1.0,0.05442999303340912,0.3046250343322754,0.6968152523040771,413.0,1958.0,0.6516237854957581
898,1.0,0.0819299966096878,0.3699924945831299,0.6374157667160034,1346.0,4381.0,0.5299458503723145
899,0.0,0.22217999398708344,0.3936150074005127,0.27839624881744385,2142.0,3987.0,0.30102789402008057
900,0.0,0.042494997382164,0.3910300135612488,0.8039559125900269,389.0,3493.0,0.7995879054069519
901,1.0,0.05066250264644623,0.3126000165939331,0.7210693955421448,530.0,3660.0,0.7470166683197021
902,0.0,0.049205005168914795,0.2522374987602234,0.6735363602638245,477.0,2710.0,0.700658917427063
903,0.0,0.05003000795841217,0.2876024842262268,0.7036422491073608,296.0,2979.0,0.819236695766449
904,0.0,0.04348500072956085,0.3606424927711487,0.7847957015037537,474.0,3534.0,0.7634730339050293
905,1.0,0.14086250960826874,0.4736400246620178,0.5415396690368652,245.0,4378.0,0.8940081596374512
906,0.0,0.29937249422073364,0.3549500107765198,0.08493902534246445,3483.0,4109.0,0.08245520293712616
907,1.0,0.040240004658699036,0.20133499801158905,0.6668528914451599,389.0,1921.0,0.6632034182548523
908,0.0,0.03768250346183777,0.3735949993133545,0.8167538642883301,441.0,3964.0,0.7997729182243347
909,0.0,0.11545251309871674,0.2640625238418579,0.39157870411872864,1252.0,2648.0,0.3579487204551697
910,0.0,0.028332501649856567,0.379782497882843,0.861154317855835,258.0,4481.0,0.8911163210868835
911,1.0,0.062102511525154114,0.3150750398635864,0.670698881149292,808.0,3253.0,0.6020684838294983
912,0.0,0.3203825354576111,0.3911675214767456,0.09947998076677322,3295.0,4045.0,0.1021798625588417
913,0.0,0.38951754570007324,0.4970700144767761,0.12131059914827347,3932.0,4957.0,0.11531104147434235
914,0.0,0.0631750077009201,0.22303248941898346,0.5585370063781738,723.0,2239.0,0.5118163228034973
915,1.0,0.06738249957561493,0.2913699746131897,0.6243510246276855,1080.0,3088.0,0.4817658066749573
916,0.0,0.0665300041437149,0.2792149782180786,0.6151498556137085,859.0,2823.0,0.5334057211875916
917,0.0,0.12194250524044037,0.3613024950027466,0.49531808495521545,1296.0,3990.0,0.5096481442451477
918,0.0,0.0454925000667572,0.2772349715232849,0.7180747985839844,532.0,3101.0,0.7071290612220764
919,1.0,0.03737999498844147,0.2619450092315674,0.7502381205558777,351.0,2344.0,0.7395176291465759
920,1.0,0.2038925141096115,0.34601253271102905,0.2584446370601654,2072.0,3469.0,0.2521205246448517
921,0.0,0.048902496695518494,0.19773249328136444,0.603442370891571,784.0,3608.0,0.6429873108863831
922,0.0,0.046592503786087036,0.2896925210952759,0.7228987216949463,522.0,3268.0,0.7245383262634277
923,0.0,0.4261475205421448,0.5073550343513489,0.0869922786951065,4173.0,5302.0,0.11915569007396698
924,1.0,0.12161250412464142,0.42072999477386475,0.551528811454773,941.0,3640.0,0.5891726613044739
925,0.0,0.038314998149871826,0.4636574983596802,0.8473422527313232,393.0,4508.0,0.8396245837211609
926,1.0,0.05574999749660492,0.3653450012207031,0.735214114189148,530.0,3309.0,0.7238864302635193
927,0.0,0.0267924964427948,0.2194025069475174,0.7823473811149597,247.0,2223.0,0.800000011920929
928,0.0,0.005644991993904114,0.4463599920272827,0.9750224947929382,371.0,4135.0,0.8353307247161865
929,0.0,0.44542503356933594,0.5486050248146057,0.10379967093467712,4830.0,5694.0,0.08209806680679321
930,1.0,0.05269749462604523,0.33515000343322754,0.7282567024230957,513.0,3083.0,0.7146829962730408
931,0.0,0.024537503719329834,0.2708824872970581,0.8338805437088013,240.0,2888.0,0.8465473651885986
932,1.0,0.028909996151924133,0.46162253618240356,0.8821281790733337,249.0,4614.0,0.8975940942764282
933,0.0,0.12887249886989594,0.3030025362968445,0.40319541096687317,1172.0,2923.0,0.4275945723056793
934,0.0,0.026160001754760742,0.2646675109863281,0.8200995326042175,187.0,1824.0,0.8140228390693665
935,0.0,0.30646753311157227,0.3623200058937073,0.08351302891969681,2722.0,3178.0,0.07728813588619232
936,1.0,0.059324994683265686,0.48032253980636597,0.7801343202590942,606.0,4909.0,0.7802357077598572
937,1.0,0.05060748755931854,0.4406124949455261,0.7939518094062805,381.0,3981.0,0.8253094553947449
938,0.0,0.04103749990463257,0.25611501932144165,0.7237950563430786,565.0,3239.0,0.7029443383216858
939,0.0,0.08883251249790192,0.18354250490665436,0.34771907329559326,795.0,1788.0,0.384436696767807
940,1.0,0.10475499927997589,0.24767251312732697,0.4055231511592865,904.0,2420.0,0.45607703924179077
941,0.0,0.029762491583824158,0.35206252336502075,0.8441039323806763,501.0,4063.0,0.7804557681083679
942,1.0,0.03919500112533569,0.30597251653671265,0.7728928923606873,427.0,3584.0,0.7870855331420898
943,1.0,0.08841998875141144,0.29566001892089844,0.5395751595497131,1003.0,3210.0,0.5238547921180725
944,0.0,0.057344987988471985,0.285319983959198,0.6653000116348267,814.0,3287.0,0.6030236482620239
945,0.0,0.18263499438762665,0.2903525233268738,0.227738618850708,1858.0,2880.0,0.21570280194282532
946,0.0,0.06702499091625214,0.2582324743270874,0.5878649950027466,521.0,2509.0,0.6561055779457092
947,1.0,0.06083749234676361,0.37692248821258545,0.7220508456230164,641.0,3795.0,0.711000919342041
948,0.0,0.09427748620510101,0.24948750436306,0.4515003561973572,866.0,2423.0,0.4733961522579193
949,0.0,0.0702974945306778,0.3903700113296509,0.6948016285896301,546.0,4218.0,0.7707808613777161
950,0.0,0.03333750367164612,0.39160752296447754,0.8430973291397095,778.0,4659.0,0.7138127684593201
951,0.0,0.3809925317764282,0.46899253129959106,0.10353123396635056,4189.0,4970.0,0.08527131378650665
952,1.0,0.04282499849796295,0.3729625344276428,0.7940054535865784,457.0,3117.0,0.7442640662193298
953,0.0,0.04931500554084778,0.3013250231742859,0.7187143564224243,534.0,3379.0,0.7270635962486267
954,0.0,0.07981251180171967,0.2480574995279312,0.513145387172699,708.0,2460.0,0.5530303716659546
955,0.0,0.2804800271987915,0.4373125433921814,0.2184928059577942,2316.0,3753.0,0.23677705228328705
956,0.0,0.028249993920326233,0.25968998670578003,0.8037786483764648,265.0,2667.0,0.8192360401153564
957,0.0,0.2907925248146057,0.40324002504348755,0.1620205044746399,3056.0,4140.0,0.15063928067684174
958,0.0,0.033639997243881226,0.2723125219345093,0.7800965905189514,375.0,3186.0,0.7893850207328796
959,1.0,0.05902250111103058,0.3385325074195862,0.7030726075172424,426.0,3476.0,0.7816504240036011
960,0.0,0.027644991874694824,0.2590849995613098,0.807170569896698,317.0,2927.0,0.8045621514320374
961,0.0,0.10404001176357269,0.4662700295448303,0.6351457238197327,1297.0,5008.0,0.5885804891586304
962,0.0,0.040597498416900635,0.22506751120090485,0.6943708062171936,497.0,2780.0,0.6966738104820251
963,0.0,0.050800010561943054,0.3032500147819519,0.7130347490310669,666.0,2995.0,0.6361650228500366
964,0.0,0.3361949920654297,0.4328575134277344,0.12569040060043335,3315.0,4056.0,0.10052912682294846
965,1.0,0.12504999339580536,0.34516000747680664,0.46810999512672424,1084.0,3157.0,0.4887998104095459
966,1.0,0.058004990220069885,0.18167249858379364,0.5159746408462524,540.0,1648.0,0.5063984990119934
967,1.0,0.06548498570919037,0.25199002027511597,0.5874636769294739,767.0,3032.0,0.5962095260620117
968,0.0,0.04332000017166138,0.3102074861526489,0.7549270987510681,328.0,2731.0,0.7855508327484131
969,0.0,0.027892500162124634,0.25160497426986694,0.8004096150398254,339.0,2513.0,0.7622721195220947
970,0.0,0.16753749549388885,0.2491850107908249,0.19592778384685516,1674.0,2668.0,0.22892673313617706
971,0.0,0.06655751168727875,0.26805001497268677,0.6021755933761597,741.0,2738.0,0.5740154981613159
972,1.0,0.12469248473644257,0.32401251792907715,0.4442117214202881,1951.0,3752.0,0.31579872965812683
973,0.0,0.040597498416900635,0.41589003801345825,0.8221309781074524,346.0,3974.0,0.8398148417472839
974,0.0,0.06166251003742218,0.32381999492645264,0.6800763010978699,598.0,3378.0,0.699195146560669
975,0.0,0.4447925090789795,0.5491275191307068,0.10497324168682098,4675.0,5549.0,0.08548512309789658
976,0.0,0.16921500861644745,0.2930474877357483,0.26788344979286194,694.0,1948.0,0.47464045882225037
977,1.0,0.09856750071048737,0.2720375061035156,0.4680725038051605,934.0,2621.0,0.47454291582107544
978,0.0,0.054732486605644226,0.2502850294113159,0.6411190032958984,495.0,2298.0,0.6455423831939697
979,1.0,0.043209999799728394,0.2284500151872635,0.6818817257881165,484.0,3231.0,0.7394346594810486
980,0.0,0.05176250636577606,0.29742002487182617,0.703521728515625,530.0,2982.0,0.698177695274353
981,0.0,0.11102499067783356,0.3720000386238098,0.5402930378913879,1048.0,3066.0,0.4905201494693756
982,0.0,0.08932749927043915,0.27486997842788696,0.509455680847168,767.0,2853.0,0.5762430429458618
983,1.0,0.04136750102043152,0.3489825129508972,0.7880491614341736,350.0,3469.0,0.8167059421539307
984,0.0,0.07840998470783234,0.3893800377845764,0.6647642254829407,805.0,4273.0,0.6829460859298706
985,0.0,0.17482499778270721,0.3036075234413147,0.2691759467124939,1608.0,2815.0,0.27289173007011414
986,0.0,0.09273751080036163,0.24087999761104584,0.4440489113330841,857.0,2123.0,0.42483219504356384
987,1.0,0.06306500732898712,0.38275253772735596,0.717081606388092,683.0,4070.0,0.7126025557518005
988,0.0,0.12051250040531158,0.30052751302719116,0.42754846811294556,1218.0,3171.0,0.4449760317802429
989,0.0,0.06303749978542328,0.33798253536224365,0.6856141686439514,699.0,3992.0,0.7019824981689453
990,1.0,0.030587494373321533,0.20606501400470734,0.7414986491203308,358.0,1768.0,0.6632173657417297
991,0.0,0.26947999000549316,0.369937539100647,0.1571079045534134,2121.0,3374.0,0.22802546620368958
992,0.0,0.060232505202293396,0.4024425148963928,0.7396335601806641,550.0,3680.0,0.7399526834487915
993,1.0,0.04246750473976135,0.28889501094818115,0.7436794638633728,337.0,3309.0,0.8151399493217468
994,0.0,0.06435750424861908,0.27726250886917114,0.6232216954231262,603.0,2505.0,0.6119691133499146
995,0.0,0.0381225049495697,0.331712543964386,0.7938404679298401,373.0,3086.0,0.7843307852745056
996,0.0,0.48689502477645874,0.5945300459861755,0.09953072667121887,5105.0,6029.0,0.08298905938863754
997,0.0,0.039855003356933594,0.34012752771377563,0.7902271747589111,398.0,3152.0,0.7757747173309326
998,0.0,0.13423500955104828,0.1715249866247177,0.12195832282304764,1479.0,2130.0,0.1803823858499527
999,0.0,0.05115748941898346,0.25611501932144165,0.6670220494270325,215.0,1386.0,0.7314178347587585
1000,0.0,0.054072484374046326,0.19476251304149628,0.5653948783874512,524.0,2082.0,0.597851037979126
1001,1.0,0.04934249818325043,0.3292100429534912,0.739309549331665,512.0,3607.0,0.7513959407806396
1002,0.0,0.3304474949836731,0.4339575171470642,0.1354125440120697,2476.0,3357.0,0.15103720128536224
1003,1.0,0.08410249650478363,0.27288997173309326,0.5288276076316833,651.0,2738.0,0.6158158779144287
1004,0.0,0.32299500703811646,0.37777501344680786,0.07817116379737854,4115.0,5028.0,0.09985779970884323
1005,0.0,0.3540700078010559,0.4305199980735779,0.09743941575288773,3658.0,4305.0,0.08125079423189163
1006,0.0,0.033309996128082275,0.19283749163150787,0.7054135203361511,401.0,2002.0,0.6662505865097046
1007,0.0,0.08308498561382294,0.28218501806259155,0.545076310634613,944.0,2940.0,0.5139031410217285
1008,0.0,0.03644499182701111,0.31689000129699707,0.7937085628509521,506.0,3617.0,0.7545477151870728
1009,1.0,0.05148749053478241,0.21434248983860016,0.6126284003257751,498.0,2156.0,0.6247174739837646
1010,0.0,0.038177505135536194,0.34562748670578003,0.8010578751564026,363.0,3542.0,0.8140844702720642
1011,0.0,0.19580750167369843,0.4497150182723999,0.39333638548851013,1429.0,3916.0,0.4652946889400482
1012,0.0,0.2385150045156479,0.3119400143623352,0.1333896666765213,2756.0,3795.0,0.1586017608642578
1013,0.0,0.14894749224185944,0.3221150040626526,0.36761048436164856,1724.0,3382.0,0.32471606135368347
1014,0.0,0.34062254428863525,0.4238375425338745,0.10885459929704666,3605.0,4288.0,0.0865323469042778
1015,0.0,0.07761250436306,0.3074300289154053,0.5968626737594604,982.0,3463.0,0.5581552386283875
1016,0.0,0.05544750392436981,0.28961002826690674,0.6786187291145325,441.0,3315.0,0.7651757597923279
1017,1.0,0.04106499254703522,0.3198325037956238,0.772428572177887,456.0,3254.0,0.7541779279708862
1018,1.0,0.05602501332759857,0.29986751079559326,0.6851576566696167,1240.0,3360.0,0.46086958050727844
1019,0.0,0.05745498836040497,0.22526000440120697,0.5935483574867249,685.0,2309.0,0.5424181818962097
1020,0.0,0.061689987778663635,0.2687925100326538,0.6266671419143677,503.0,2172.0,0.6239252686500549
1021,0.0,0.09581749141216278,0.4543899893760681,0.6517041325569153,340.0,4772.0,0.8669795989990234
1022,1.0,0.05682249367237091,0.35440003871917725,0.7236412167549133,495.0,3366.0,0.7435898184776306
1023,1.0,0.0809675008058548,0.45777249336242676,0.6994190812110901,477.0,3904.0,0.7822415232658386
1024,0.0,0.0418349951505661,0.27852749824523926,0.738827109336853,352.0,2610.0,0.7623227834701538
1025,0.0,0.0451899915933609,0.2682424783706665,0.7116445302963257,464.0,2589.0,0.6960366368293762
1026,1.0,0.04120250046253204,0.3522549867630005,0.7905619144439697,269.0,3543.0,0.8588667511940002
1027,0.0,0.04540999233722687,0.35745251178741455,0.7745633721351624,381.0,3815.0,0.8183984756469727
1028,1.0,0.14278750121593475,0.36660999059677124,0.4393866956233978,1448.0,3454.0,0.40922072529792786
1029,1.0,0.054485008120536804,0.4310150146484375,0.775550901889801,554.0,4373.0,0.7751167416572571
1030,0.0,0.10197751224040985,0.2056799978017807,0.3370712101459503,1483.0,3068.0,0.3482750952243805
1031,1.0,0.06655751168727875,0.2785000205039978,0.6142236590385437,840.0,3411.0,0.6047989130020142
1032,1.0,0.03435499966144562,0.5315549969673157,0.8785849809646606,314.0,4980.0,0.8813751339912415
1033,0.0,0.04639999568462372,0.25377750396728516,0.6908496022224426,382.0,2289.0,0.7139647603034973
1034,0.0,0.043925002217292786,0.3283025026321411,0.7639884948730469,425.0,2987.0,0.7508792877197266
1035,0.0,0.48527252674102783,0.5920550227165222,0.0991179570555687,5119.0,6109.0,0.08817240595817566
1036,1.0,0.23351000249385834,0.39160752296447754,0.25290846824645996,2272.0,4223.0,0.30038490891456604
1037,0.0,0.3480200171470642,0.40588003396987915,0.0767475962638855,3597.0,4553.0,0.1173006221652031
1038,0.0,0.09820999205112457,0.25616997480392456,0.44573622941970825,1141.0,2681.0,0.402930349111557
1039,0.0,0.25922250747680664,0.34078752994537354,0.13593943417072296,2734.0,3473.0,0.11905910074710846
1040,1.0,0.09260000288486481,0.3692775368690491,0.5990279316902161,1198.0,4012.0,0.5401151180267334
1041,0.0,0.06174500286579132,0.2635675072669983,0.6203957796096802,661.0,2581.0,0.592227041721344
1042,0.0,0.09867750108242035,0.2889775037765503,0.4909003973007202,1229.0,2866.0,0.3997557461261749
1043,1.0,0.03179749846458435,0.3982900381088257,0.8521347641944885,458.0,4417.0,0.8121025562286377
1044,0.0,0.03762750327587128,0.367572546005249,0.8142768144607544,321.0,3582.0,0.8355112075805664
1045,1.0,0.07021500170230865,0.3148000240325928,0.6352609992027283,419.0,3170.0,0.7665087580680847
1046,0.0,0.05962748825550079,0.35679250955581665,0.7136185765266418,545.0,4023.0,0.761383593082428
1047,0.0,0.04298999905586243,0.2509725093841553,0.7075137495994568,427.0,2444.0,0.7025427222251892
